sex,race,age,county,total
female,white,35-64,27073,1101
female,white,65-74,27073,451
female,white,75+,27073,482
male,black,0-17,27073,7
male,black,18-34,27073,9
male,black,35-64,27073,13
male,black,65-74,27073,0
male,black,75+,27073,0
male,other,0-17,27073,111
male,other,18-34,27073,31
male,other,35-64,27073,61
male,other,65-74,27073,1
male,other,75+,27073,7
male,white,0-17,27073,671
male,white,18-34,27073,465
male,white,35-64,27073,1191
male,white,65-74,27073,488
male,white,75+,27073,379
female,black,0-17,27075,12
female,black,18-34,27075,1
female,black,35-64,27075,13
female,black,65-74,27075,0
female,black,75+,27075,0
female,other,0-17,27075,31
female,other,18-34,27075,36
female,other,35-64,27075,43
female,other,65-74,27075,33
female,other,75+,27075,11
female,white,0-17,27075,904
female,white,18-34,27075,718
female,white,35-64,27075,1975
female,white,65-74,27075,809
female,white,75+,27075,653
male,black,0-17,27075,15
male,black,18-34,27075,2
male,black,35-64,27075,0
male,black,65-74,27075,0
male,black,75+,27075,0
male,other,0-17,27075,96
male,other,18-34,27075,63
male,other,35-64,27075,108
male,other,65-74,27075,21
male,other,75+,27075,4
male,white,0-17,27075,1023
male,white,18-34,27075,756
male,white,35-64,27075,2126
male,white,65-74,27075,886
male,white,75+,27075,572
female,black,0-17,27077,0
female,black,18-34,27077,0
female,black,35-64,27077,8
female,black,65-74,27077,0
female,black,75+,27077,1
female,other,0-17,27077,35
female,other,18-34,27077,13
female,other,35-64,27077,54
female,other,65-74,27077,8
female,other,75+,27077,7
female,white,0-17,27077,287
female,white,18-34,27077,216
female,white,35-64,27077,657
female,white,65-74,27077,282
female,white,75+,27077,173
male,black,0-17,27077,0
male,black,18-34,27077,1
male,black,35-64,27077,0
male,black,65-74,27077,0
male,black,75+,27077,0
male,other,0-17,27077,44
male,other,18-34,27077,130
male,other,35-64,27077,39
male,other,65-74,27077,13
male,other,75+,27077,0
male,white,0-17,27077,348
male,white,18-34,27077,231
male,white,35-64,27077,766
male,white,65-74,27077,332
male,white,75+,27077,155
female,black,0-17,27079,7
female,black,18-34,27079,0
female,black,35-64,27079,105
female,black,65-74,27079,4
female,black,75+,27079,0
female,other,0-17,27079,487
female,other,18-34,27079,337
female,other,35-64,27079,288
female,other,65-74,27079,74
female,other,75+,27079,0
female,white,0-17,27079,2786
female,white,18-34,27079,2309
female,white,35-64,27079,5145
female,white,65-74,27079,1494
female,white,75+,27079,1207
male,black,0-17,27079,35
male,black,18-34,27079,46
male,black,35-64,27079,54
male,black,65-74,27079,4
male,black,75+,27079,0
male,other,0-17,27079,360
male,other,18-34,27079,333
male,other,35-64,27079,238
male,other,65-74,27079,38
male,other,75+,27079,11
male,white,0-17,27079,3050
male,white,18-34,27079,2404
male,white,35-64,27079,5639
male,white,65-74,27079,1538
male,white,75+,27079,943
female,black,0-17,27081,3
female,black,18-34,27081,0
female,black,35-64,27081,0
female,black,65-74,27081,0
female,black,75+,27081,0
female,other,0-17,27081,36
female,other,18-34,27081,38
female,other,35-64,27081,36
female,other,65-74,27081,7
female,other,75+,27081,7
female,white,0-17,27081,575
female,white,18-34,27081,419
female,white,35-64,27081,939
female,white,65-74,27081,338
female,white,75+,27081,371
male,black,0-17,27081,1
male,black,18-34,27081,5
male,black,35-64,27081,0
male,black,65-74,27081,0
male,black,75+,27081,0
male,other,0-17,27081,28
male,other,18-34,27081,27
male,other,35-64,27081,62
male,other,65-74,27081,1
male,other,75+,27081,1
male,white,0-17,27081,643
male,white,18-34,27081,422
male,white,35-64,27081,1005
male,white,65-74,27081,349
male,white,75+,27081,281
female,black,0-17,27083,90
female,black,18-34,27083,77
female,black,35-64,27083,55
female,black,65-74,27083,21
female,black,75+,27083,0
female,other,0-17,27083,1005
female,other,18-34,27083,515
female,other,35-64,27083,540
female,other,65-74,27083,82
female,other,75+,27083,1
female,white,0-17,27083,2327
female,white,18-34,27083,2088
female,white,35-64,27083,3945
female,white,65-74,27083,1167
female,white,75+,27083,1096
male,black,0-17,27083,117
male,black,18-34,27083,166
male,black,35-64,27083,86
male,black,65-74,27083,1
male,black,75+,27083,21
male,other,0-17,27083,594
male,other,18-34,27083,439
male,other,35-64,27083,356
male,other,65-74,27083,21
male,other,75+,27083,32
male,white,0-17,27083,2506
male,white,18-34,27083,2156
male,white,35-64,27083,4068
male,white,65-74,27083,1163
male,white,75+,27083,763
female,black,0-17,27085,0
female,black,18-34,27085,23
female,black,35-64,27085,14
female,black,65-74,27085,0
female,black,75+,27085,0
female,other,0-17,27085,534
female,other,18-34,27085,359
female,other,35-64,27085,565
female,other,65-74,27085,74
female,other,75+,27085,14
female,white,0-17,27085,3412
female,white,18-34,27085,3041
female,white,35-64,27085,6411
female,white,65-74,27085,1957
female,white,75+,27085,1887
male,black,0-17,27085,8
male,black,18-34,27085,48
male,black,35-64,27085,102
male,black,65-74,27085,0
male,black,75+,27085,0
male,other,0-17,27085,529
male,other,18-34,27085,390
male,other,35-64,27085,465
male,other,65-74,27085,55
male,other,75+,27085,9
male,white,0-17,27085,3700
male,white,18-34,27085,3200
male,white,35-64,27085,6737
male,white,65-74,27085,1846
male,white,75+,27085,1391
female,black,0-17,27087,0
female,black,18-34,27087,8
female,black,35-64,27087,0
female,black,65-74,27087,0
female,black,75+,27087,0
female,other,0-17,27087,550
female,other,18-34,27087,335
female,other,35-64,27087,402
female,other,65-74,27087,90
female,other,75+,27087,51
female,white,0-17,27087,238
female,white,18-34,27087,156
female,white,35-64,27087,462
female,white,65-74,27087,169
female,white,75+,27087,171
male,black,0-17,27087,0
male,black,18-34,27087,0
male,black,35-64,27087,3
male,black,65-74,27087,0
male,black,75+,27087,0
male,other,0-17,27087,641
male,other,18-34,27087,333
male,other,35-64,27087,393
male,other,65-74,27087,87
male,other,75+,27087,44
male,white,0-17,27087,240
male,white,18-34,27087,179
male,white,35-64,27087,491
male,white,65-74,27087,204
male,white,75+,27087,124
female,black,0-17,27089,9
female,black,18-34,27089,0
female,black,35-64,27089,0
female,black,65-74,27089,0
female,black,75+,27089,0
female,other,0-17,27089,138
female,other,18-34,27089,49
female,other,35-64,27089,117
female,other,65-74,27089,5
female,other,75+,27089,6
female,white,0-17,27089,923
female,white,18-34,27089,657
female,white,35-64,27089,1477
female,white,65-74,27089,510
female,white,75+,27089,534
male,black,0-17,27089,0
male,black,18-34,27089,13
male,black,35-64,27089,8
male,black,65-74,27089,1
male,black,75+,27089,0
male,other,0-17,27089,120
male,other,18-34,27089,60
male,other,35-64,27089,75
male,other,65-74,27089,8
male,other,75+,27089,0
male,white,0-17,27089,910
male,white,18-34,27089,717
male,white,35-64,27089,1666
male,white,65-74,27089,574
male,white,75+,27089,384
female,black,0-17,27091,13
female,black,18-34,27091,1
female,black,35-64,27091,1
female,black,65-74,27091,0
female,black,75+,27091,0
female,other,0-17,27091,136
female,other,18-34,27091,129
female,other,35-64,27091,216
female,other,65-74,27091,11
female,other,75+,27091,4
female,white,0-17,27091,2051
female,white,18-34,27091,1528
female,white,35-64,27091,3329
female,white,65-74,27091,1235
female,white,75+,27091,1185
male,black,0-17,27091,40
male,black,18-34,27091,2
male,black,35-64,27091,37
male,black,65-74,27091,66
male,black,75+,27091,0
male,other,0-17,27091,231
male,other,18-34,27091,202
male,other,35-64,27091,229
male,other,65-74,27091,55
male,other,75+,27091,1
male,white,0-17,27091,2010
male,white,18-34,27091,1540
male,white,35-64,27091,3411
male,white,65-74,27091,1325
male,white,75+,27091,876
female,black,0-17,27093,0
female,black,18-34,27093,0
female,black,35-64,27093,14
female,black,65-74,27093,0
female,black,75+,27093,0
female,other,0-17,27093,263
female,other,18-34,27093,200
female,other,35-64,27093,168
female,other,65-74,27093,49
female,other,75+,27093,27
female,white,0-17,27093,2442
female,white,18-34,27093,1772
female,white,35-64,27093,4068
female,white,65-74,27093,1324
female,white,75+,27093,1076
male,black,0-17,27093,2
male,black,18-34,27093,5
male,black,35-64,27093,16
male,black,65-74,27093,0
male,black,75+,27093,0
male,other,0-17,27093,231
male,other,18-34,27093,55
male,other,35-64,27093,237
male,other,65-74,27093,23
male,other,75+,27093,27
male,white,0-17,27093,2677
male,white,18-34,27093,2051
male,white,35-64,27093,4356
male,white,65-74,27093,1455
male,white,75+,27093,884
female,black,0-17,27095,3
female,black,18-34,27095,0
female,black,35-64,27095,19
female,black,65-74,27095,0
female,black,75+,27095,0
female,other,0-17,27095,483
female,other,18-34,27095,307
female,other,35-64,27095,463
female,other,65-74,27095,134
female,other,75+,27095,31
female,white,0-17,27095,2520
female,white,18-34,27095,2075
female,white,35-64,27095,4737
female,white,65-74,27095,1333
female,white,75+,27095,1115
male,black,0-17,27095,11
male,black,18-34,27095,30
male,black,35-64,27095,17
male,black,65-74,27095,3
male,black,75+,27095,0
male,other,0-17,27095,613
male,other,18-34,27095,234
male,other,35-64,27095,418
male,other,65-74,27095,64
male,other,75+,27095,51
male,white,0-17,27095,2666
male,white,18-34,27095,2339
male,white,35-64,27095,5036
male,white,65-74,27095,1396
male,white,75+,27095,814
female,black,0-17,27097,14
female,black,18-34,27097,31
female,black,35-64,27097,3
female,black,65-74,27097,0
female,black,75+,27097,0
female,other,0-17,27097,200
female,other,18-34,27097,137
female,other,35-64,27097,203
female,other,65-74,27097,80
female,other,75+,27097,28
female,white,0-17,27097,3595
female,white,18-34,27097,2684
female,white,35-64,27097,6204
female,white,65-74,27097,1902
female,white,75+,27097,1646
male,black,0-17,27097,4
male,black,18-34,27097,16
male,black,35-64,27097,34
male,black,65-74,27097,6
male,black,75+,27097,0
male,other,0-17,27097,341
male,other,18-34,27097,163
male,other,35-64,27097,282
male,other,65-74,27097,54
male,other,75+,27097,9
male,white,0-17,27097,3758
male,white,18-34,27097,2911
male,white,35-64,27097,6534
male,white,65-74,27097,2049
male,white,75+,27097,1243
female,black,0-17,27099,372
female,black,18-34,27099,75
female,black,35-64,27099,225
female,black,65-74,27099,2
female,black,75+,27099,0
female,other,0-17,27099,1598
female,other,18-34,27099,930
female,other,35-64,27099,802
female,other,65-74,27099,38
female,other,75+,27099,110
female,white,0-17,27099,3282
female,white,18-34,27099,2744
female,white,35-64,27099,5982
female,white,65-74,27099,1882
female,white,75+,27099,1890
male,black,0-17,27099,282
male,black,18-34,27099,128
male,black,35-64,27099,333
male,black,65-74,27099,0
male,black,75+,27099,0
male,other,0-17,27099,1159
male,other,18-34,27099,1029
male,other,35-64,27099,1152
male,other,65-74,27099,219
male,other,75+,27099,7
male,white,0-17,27099,3552
male,white,18-34,27099,3006
male,white,35-64,27099,6030
male,white,65-74,27099,1955
male,white,75+,27099,1285
female,black,0-17,27101,11
female,black,18-34,27101,0
female,black,35-64,27101,1
female,black,65-74,27101,0
female,black,75+,27101,0
female,other,0-17,27101,133
female,other,18-34,27101,69
female,other,35-64,27101,133
female,other,65-74,27101,1
female,other,75+,27101,10
female,white,0-17,27101,743
female,white,18-34,27101,541
female,white,35-64,27101,1351
female,white,65-74,27101,550
female,white,75+,27101,502
male,black,0-17,27101,0
male,black,18-34,27101,6
male,black,35-64,27101,32
male,black,65-74,27101,0
male,black,75+,27101,0
male,other,0-17,27101,115
male,other,18-34,27101,68
male,other,35-64,27101,114
male,other,65-74,27101,9
male,other,75+,27101,9
male,white,0-17,27101,757
male,white,18-34,27101,564
male,white,35-64,27101,1373
male,white,65-74,27101,604
male,white,75+,27101,423
female,black,0-17,27103,260
female,black,18-34,27103,194
female,black,35-64,27103,85
female,black,65-74,27103,0
female,black,75+,27103,0
female,other,0-17,27103,625
female,other,18-34,27103,450
female,other,35-64,27103,505
female,other,65-74,27103,20
female,other,75+,27103,4
female,white,0-17,27103,2863
female,white,18-34,27103,3503
female,white,35-64,27103,5403
female,white,65-74,27103,1663
female,white,75+,27103,1476
male,black,0-17,27103,120
male,black,18-34,27103,188
male,black,35-64,27103,321
male,black,65-74,27103,25
male,black,75+,27103,0
male,other,0-17,27103,529
male,other,18-34,27103,458
male,other,35-64,27103,460
male,other,65-74,27103,15
male,other,75+,27103,34
male,white,0-17,27103,3037
male,white,18-34,27103,3590
male,white,35-64,27103,5853
male,white,65-74,27103,1629
male,white,75+,27103,1040
female,black,0-17,27105,239
female,black,18-34,27105,85
female,black,35-64,27105,215
female,black,65-74,27105,3
female,black,75+,27105,0
female,other,0-17,27105,1348
female,other,18-34,27105,1005
female,other,35-64,27105,960
female,other,65-74,27105,140
female,other,75+,27105,10
female,white,0-17,27105,1580
female,white,18-34,27105,940
female,white,35-64,27105,2328
female,white,65-74,27105,909
female,white,75+,27105,915
male,black,0-17,27105,189
male,black,18-34,27105,196
male,black,35-64,27105,218
male,black,65-74,27105,2
male,black,75+,27105,2
male,other,0-17,27105,1422
male,other,18-34,27105,1012
male,other,35-64,27105,1270
male,other,65-74,27105,224
male,other,75+,27105,62
male,white,0-17,27105,1517
male,white,18-34,27105,1231
male,white,35-64,27105,2500
male,white,65-74,27105,881
male,white,75+,27105,664
female,black,0-17,27107,3
female,black,18-34,27107,0
female,black,35-64,27107,4
female,black,65-74,27107,0
female,black,75+,27107,0
female,other,0-17,27107,100
female,other,18-34,27107,54
female,other,35-64,27107,120
female,other,65-74,27107,15
female,other,75+,27107,12
female,white,0-17,27107,619
female,white,18-34,27107,429
female,white,35-64,27107,1091
female,white,65-74,27107,336
female,white,75+,27107,328
male,black,0-17,27107,3
male,black,18-34,27107,20
male,black,35-64,27107,32
male,black,65-74,27107,7
male,black,75+,27107,0
male,other,0-17,27107,108
male,other,18-34,27107,70
male,other,35-64,27107,75
male,other,65-74,27107,23
male,other,75+,27107,9
male,white,0-17,27107,658
male,white,18-34,27107,509
male,white,35-64,27107,1136
male,white,65-74,27107,376
male,white,75+,27107,274
female,black,0-17,27109,2495
female,black,18-34,27109,1570
female,black,35-64,27109,1692
female,black,65-74,27109,264
female,black,75+,27109,51
female,other,0-17,27109,3663
female,other,18-34,27109,2916
female,other,35-64,27109,3817
female,other,65-74,27109,473
female,other,75+,27109,280
female,white,0-17,27109,13280
female,white,18-34,27109,14020
female,white,35-64,27109,25040
female,white,65-74,27109,7259
female,white,75+,27109,6540
male,black,0-17,27109,2149
male,black,18-34,27109,1360
male,black,35-64,27109,1969
male,black,65-74,27109,242
male,black,75+,27109,26
male,other,0-17,27109,4235
male,other,18-34,27109,2971
male,other,35-64,27109,3966
male,other,65-74,27109,494
male,other,75+,27109,205
male,white,0-17,27109,13737
male,white,18-34,27109,13231
male,white,35-64,27109,24626
male,white,65-74,27109,6357
male,white,75+,27109,4497
female,black,0-17,27111,99
female,black,18-34,27111,70
female,black,35-64,27111,89
female,black,65-74,27111,0
female,black,75+,27111,0
female,other,0-17,27111,784
female,other,18-34,27111,501
female,other,35-64,27111,718
female,other,65-74,27111,127
female,other,75+,27111,67
female,white,0-17,27111,5490
female,white,18-34,27111,4078
female,white,35-64,27111,10252
female,white,65-74,27111,4121
female,white,75+,27111,3422
male,black,0-17,27111,72
male,black,18-34,27111,180
male,black,35-64,27111,98
male,black,65-74,27111,0
male,black,75+,27111,0
male,other,0-17,27111,896
male,other,18-34,27111,400
male,other,35-64,27111,726
male,other,65-74,27111,103
male,other,75+,27111,31
male,white,0-17,27111,5804
male,white,18-34,27111,4467
male,white,35-64,27111,10587
male,white,65-74,27111,4341
male,white,75+,27111,2758
female,black,0-17,27113,0
female,black,18-34,27113,0
female,black,35-64,27113,14
female,black,65-74,27113,0
female,black,75+,27113,0
female,other,0-17,27113,211
