state,race,sex,age,edu,total,repvote
20,black,male,60-69,no hs,1114,0.611114703
20,black,male,60-69,hs,2573,0.611114703
20,black,male,60-69,some college,2673,0.611114703
20,black,male,60-69,4-year college,803,0.611114703
20,black,male,60-69,post-grad,607,0.611114703
20,black,male,70+,no hs,725,0.611114703
20,black,male,70+,hs,1322,0.611114703
20,black,male,70+,some college,1485,0.611114703
20,black,male,70+,4-year college,480,0.611114703
20,black,male,70+,post-grad,569,0.611114703
20,other,female,18-29,no hs,3516,0.611114703
20,other,female,18-29,hs,10247,0.611114703
20,other,female,18-29,some college,14762,0.611114703
20,other,female,18-29,4-year college,6877,0.611114703
20,other,female,18-29,post-grad,1068,0.611114703
20,other,female,30-39,no hs,1983,0.611114703
20,other,female,30-39,hs,4594,0.611114703
20,other,female,30-39,some college,5890,0.611114703
20,other,female,30-39,4-year college,4754,0.611114703
20,other,female,30-39,post-grad,2783,0.611114703
20,other,female,40-49,no hs,2078,0.611114703
20,other,female,40-49,hs,3977,0.611114703
20,other,female,40-49,some college,6051,0.611114703
20,other,female,40-49,4-year college,3649,0.611114703
20,other,female,40-49,post-grad,2607,0.611114703
20,other,female,50-59,no hs,2269,0.611114703
20,other,female,50-59,hs,3978,0.611114703
20,other,female,50-59,some college,4559,0.611114703
20,other,female,50-59,4-year college,2968,0.611114703
20,other,female,50-59,post-grad,1769,0.611114703
20,other,female,60-69,no hs,1911,0.611114703
20,other,female,60-69,hs,3533,0.611114703
20,other,female,60-69,some college,3042,0.611114703
20,other,female,60-69,4-year college,1499,0.611114703
20,other,female,60-69,post-grad,1633,0.611114703
20,other,female,70+,no hs,2326,0.611114703
20,other,female,70+,hs,2250,0.611114703
20,other,female,70+,some college,2337,0.611114703
20,other,female,70+,4-year college,834,0.611114703
20,other,female,70+,post-grad,749,0.611114703
20,other,male,18-29,no hs,4226,0.611114703
20,other,male,18-29,hs,14441,0.611114703
20,other,male,18-29,some college,15094,0.611114703
20,other,male,18-29,4-year college,3862,0.611114703
20,other,male,18-29,post-grad,1070,0.611114703
20,other,male,30-39,no hs,2741,0.611114703
20,other,male,30-39,hs,6570,0.611114703
20,other,male,30-39,some college,6221,0.611114703
20,other,male,30-39,4-year college,4348,0.611114703
20,other,male,30-39,post-grad,2006,0.611114703
20,other,male,40-49,no hs,2694,0.611114703
20,other,male,40-49,hs,3799,0.611114703
20,other,male,40-49,some college,5034,0.611114703
20,other,male,40-49,4-year college,2516,0.611114703
20,other,male,40-49,post-grad,2811,0.611114703
20,other,male,50-59,no hs,3063,0.611114703
20,other,male,50-59,hs,4841,0.611114703
20,other,male,50-59,some college,4156,0.611114703
20,other,male,50-59,4-year college,2184,0.611114703
20,other,male,50-59,post-grad,1938,0.611114703
20,other,male,60-69,no hs,2358,0.611114703
20,other,male,60-69,hs,3811,0.611114703
20,other,male,60-69,some college,3308,0.611114703
20,other,male,60-69,4-year college,925,0.611114703
20,other,male,60-69,post-grad,1473,0.611114703
20,other,male,70+,no hs,1648,0.611114703
20,other,male,70+,hs,1853,0.611114703
20,other,male,70+,some college,1538,0.611114703
20,other,male,70+,4-year college,718,0.611114703
20,other,male,70+,post-grad,1055,0.611114703
21,white,female,18-29,no hs,21239,0.65670629
21,white,female,18-29,hs,84481,0.65670629
21,white,female,18-29,some college,114205,0.65670629
21,white,female,18-29,4-year college,49999,0.65670629
21,white,female,18-29,post-grad,13752,0.65670629
21,white,female,30-39,no hs,15910,0.65670629
21,white,female,30-39,hs,49221,0.65670629
21,white,female,30-39,some college,79671,0.65670629
21,white,female,30-39,4-year college,51948,0.65670629
21,white,female,30-39,post-grad,36014,0.65670629
21,white,female,40-49,no hs,17267,0.65670629
21,white,female,40-49,hs,57032,0.65670629
21,white,female,40-49,some college,79569,0.65670629
21,white,female,40-49,4-year college,42672,0.65670629
21,white,female,40-49,post-grad,36291,0.65670629
21,white,female,50-59,no hs,24474,0.65670629
21,white,female,50-59,hs,84218,0.65670629
21,white,female,50-59,some college,81563,0.65670629
21,white,female,50-59,4-year college,40604,0.65670629
21,white,female,50-59,post-grad,26382,0.65670629
21,white,female,60-69,no hs,26675,0.65670629
21,white,female,60-69,hs,96212,0.65670629
21,white,female,60-69,some college,75336,0.65670629
21,white,female,60-69,4-year college,29599,0.65670629
21,white,female,60-69,post-grad,29726,0.65670629
21,white,female,70+,no hs,46858,0.65670629
21,white,female,70+,hs,108307,0.65670629
21,white,female,70+,some college,61789,0.65670629
21,white,female,70+,4-year college,20954,0.65670629
21,white,female,70+,post-grad,24642,0.65670629
21,white,male,18-29,no hs,32080,0.65670629
21,white,male,18-29,hs,117318,0.65670629
21,white,male,18-29,some college,101187,0.65670629
21,white,male,18-29,4-year college,39183,0.65670629
21,white,male,18-29,post-grad,8784,0.65670629
21,white,male,30-39,no hs,22257,0.65670629
21,white,male,30-39,hs,75543,0.65670629
21,white,male,30-39,some college,72521,0.65670629
21,white,male,30-39,4-year college,42490,0.65670629
21,white,male,30-39,post-grad,23086,0.65670629
21,white,male,40-49,no hs,22290,0.65670629
21,white,male,40-49,hs,83572,0.65670629
21,white,male,40-49,some college,66672,0.65670629
21,white,male,40-49,4-year college,38459,0.65670629
21,white,male,40-49,post-grad,23139,0.65670629
21,white,male,50-59,no hs,34946,0.65670629
21,white,male,50-59,hs,97845,0.65670629
21,white,male,50-59,some college,62441,0.65670629
21,white,male,50-59,4-year college,38090,0.65670629
21,white,male,50-59,post-grad,20911,0.65670629
21,white,male,60-69,no hs,32924,0.65670629
21,white,male,60-69,hs,90655,0.65670629
21,white,male,60-69,some college,58984,0.65670629
21,white,male,60-69,4-year college,33179,0.65670629
21,white,male,60-69,post-grad,21999,0.65670629
21,white,male,70+,no hs,38410,0.65670629
21,white,male,70+,hs,66365,0.65670629
21,white,male,70+,some college,46145,0.65670629
21,white,male,70+,4-year college,27086,0.65670629
21,white,male,70+,post-grad,23952,0.65670629
21,black,female,18-29,no hs,2305,0.65670629
21,black,female,18-29,hs,11492,0.65670629
21,black,female,18-29,some college,13645,0.65670629
21,black,female,18-29,4-year college,3156,0.65670629
21,black,female,18-29,post-grad,877,0.65670629
21,black,female,30-39,no hs,1880,0.65670629
21,black,female,30-39,hs,4607,0.65670629
21,black,female,30-39,some college,7985,0.65670629
21,black,female,30-39,4-year college,4139,0.65670629
21,black,female,30-39,post-grad,2297,0.65670629
21,black,female,40-49,no hs,1743,0.65670629
21,black,female,40-49,hs,5130,0.65670629
21,black,female,40-49,some college,8390,0.65670629
21,black,female,40-49,4-year college,2639,0.65670629
21,black,female,40-49,post-grad,2915,0.65670629
21,black,female,50-59,no hs,2237,0.65670629
21,black,female,50-59,hs,7056,0.65670629
21,black,female,50-59,some college,7336,0.65670629
21,black,female,50-59,4-year college,1979,0.65670629
21,black,female,50-59,post-grad,1754,0.65670629
21,black,female,60-69,no hs,2430,0.65670629
21,black,female,60-69,hs,6976,0.65670629
21,black,female,60-69,some college,7983,0.65670629
21,black,female,60-69,4-year college,2182,0.65670629
21,black,female,60-69,post-grad,1533,0.65670629
21,black,female,70+,no hs,2768,0.65670629
21,black,female,70+,hs,5561,0.65670629
21,black,female,70+,some college,4882,0.65670629
21,black,female,70+,4-year college,1084,0.65670629
21,black,female,70+,post-grad,1067,0.65670629
21,black,male,18-29,no hs,3915,0.65670629
21,black,male,18-29,hs,15449,0.65670629
21,black,male,18-29,some college,11157,0.65670629
21,black,male,18-29,4-year college,2758,0.65670629
21,black,male,18-29,post-grad,514,0.65670629
21,black,male,30-39,no hs,2582,0.65670629
21,black,male,30-39,hs,7163,0.65670629
21,black,male,30-39,some college,9473,0.65670629
21,black,male,30-39,4-year college,2825,0.65670629
21,black,male,30-39,post-grad,905,0.65670629
21,black,male,40-49,no hs,1998,0.65670629
21,black,male,40-49,hs,7521,0.65670629
21,black,male,40-49,some college,7770,0.65670629
21,black,male,40-49,4-year college,2141,0.65670629
21,black,male,40-49,post-grad,1366,0.65670629
21,black,male,50-59,no hs,2759,0.65670629
21,black,male,50-59,hs,8423,0.65670629
21,black,male,50-59,some college,6326,0.65670629
21,black,male,50-59,4-year college,1857,0.65670629
21,black,male,50-59,post-grad,1298,0.65670629
21,black,male,60-69,no hs,2816,0.65670629
21,black,male,60-69,hs,7955,0.65670629
21,black,male,60-69,some college,5883,0.65670629
21,black,male,60-69,4-year college,2049,0.65670629
21,black,male,60-69,post-grad,818,0.65670629
21,black,male,70+,no hs,2055,0.65670629
21,black,male,70+,hs,3329,0.65670629
21,black,male,70+,some college,2172,0.65670629
21,black,male,70+,4-year college,966,0.65670629
21,black,male,70+,post-grad,955,0.65670629
21,other,female,18-29,no hs,2588,0.65670629
21,other,female,18-29,hs,7434,0.65670629
21,other,female,18-29,some college,8854,0.65670629
21,other,female,18-29,4-year college,4064,0.65670629
21,other,female,18-29,post-grad,649,0.65670629
21,other,female,30-39,no hs,1847,0.65670629
21,other,female,30-39,hs,3091,0.65670629
21,other,female,30-39,some college,5158,0.65670629
21,other,female,30-39,4-year college,4088,0.65670629
21,other,female,30-39,post-grad,2267,0.65670629
21,other,female,40-49,no hs,1314,0.65670629
21,other,female,40-49,hs,2553,0.65670629
21,other,female,40-49,some college,3861,0.65670629
21,other,female,40-49,4-year college,2851,0.65670629
21,other,female,40-49,post-grad,1896,0.65670629
21,other,female,50-59,no hs,1876,0.65670629
21,other,female,50-59,hs,2676,0.65670629
21,other,female,50-59,some college,3510,0.65670629
21,other,female,50-59,4-year college,1955,0.65670629
21,other,female,50-59,post-grad,1495,0.65670629
21,other,female,60-69,no hs,1168,0.65670629
21,other,female,60-69,hs,2055,0.65670629
21,other,female,60-69,some college,2275,0.65670629
21,other,female,60-69,4-year college,1474,0.65670629
21,other,female,60-69,post-grad,934,0.65670629
21,other,female,70+,no hs,1713,0.65670629
21,other,female,70+,hs,2064,0.65670629
21,other,female,70+,some college,1561,0.65670629
21,other,female,70+,4-year college,498,0.65670629
21,other,female,70+,post-grad,591,0.65670629
21,other,male,18-29,no hs,4456,0.65670629
21,other,male,18-29,hs,9987,0.65670629
21,other,male,18-29,some college,8708,0.65670629
21,other,male,18-29,4-year college,3306,0.65670629
21,other,male,18-29,post-grad,740,0.65670629
21,other,male,30-39,no hs,1620,0.65670629
21,other,male,30-39,hs,3708,0.65670629
21,other,male,30-39,some college,4598,0.65670629
21,other,male,30-39,4-year college,2488,0.65670629
21,other,male,30-39,post-grad,1632,0.65670629
21,other,male,40-49,no hs,1947,0.65670629
21,other,male,40-49,hs,3338,0.65670629
21,other,male,40-49,some college,3297,0.65670629
21,other,male,40-49,4-year college,2489,0.65670629
21,other,male,40-49,post-grad,1824,0.65670629
21,other,male,50-59,no hs,1763,0.65670629
21,other,male,50-59,hs,2259,0.65670629
21,other,male,50-59,some college,2619,0.65670629
21,other,male,50-59,4-year college,1681,0.65670629
21,other,male,50-59,post-grad,1793,0.65670629
21,other,male,60-69,no hs,1372,0.65670629
21,other,male,60-69,hs,1950,0.65670629
21,other,male,60-69,some college,2027,0.65670629
21,other,male,60-69,4-year college,1146,0.65670629
21,other,male,60-69,post-grad,922,0.65670629
21,other,male,70+,no hs,1142,0.65670629
21,other,male,70+,hs,723,0.65670629
21,other,male,70+,some college,748,0.65670629
21,other,male,70+,4-year college,653,0.65670629
21,other,male,70+,post-grad,765,0.65670629
22,white,female,18-29,no hs,17239,0.601716772
22,white,female,18-29,hs,51628,0.601716772
22,white,female,18-29,some college,80179,0.601716772
22,white,female,18-29,4-year college,37257,0.601716772
22,white,female,18-29,post-grad,9468,0.601716772
22,white,female,30-39,no hs,11513,0.601716772
22,white,female,30-39,hs,40143,0.601716772
22,white,female,30-39,some college,55973,0.601716772
22,white,female,30-39,4-year college,47154,0.601716772
22,white,female,30-39,post-grad,24229,0.601716772
22,white,female,40-49,no hs,10902,0.601716772
22,white,female,40-49,hs,40029,0.601716772
22,white,female,40-49,some college,50495,0.601716772
22,white,female,40-49,4-year college,38019,0.601716772
22,white,female,40-49,post-grad,22223,0.601716772
22,white,female,50-59,no hs,16314,0.601716772
22,white,female,50-59,hs,60111,0.601716772
22,white,female,50-59,some college,51531,0.601716772
22,white,female,50-59,4-year college,35138,0.601716772
22,white,female,50-59,post-grad,18263,0.601716772
22,white,female,60-69,no hs,15712,0.601716772
22,white,female,60-69,hs,69946,0.601716772
22,white,female,60-69,some college,51150,0.601716772
22,white,female,60-69,4-year college,32448,0.601716772
22,white,female,60-69,post-grad,19040,0.601716772
22,white,female,70+,no hs,26770,0.601716772
22,white,female,70+,hs,83879,0.601716772
22,white,female,70+,some college,45168,0.601716772
22,white,female,70+,4-year college,22356,0.601716772
22,white,female,70+,post-grad,19236,0.601716772
22,white,male,18-29,no hs,22960,0.601716772
22,white,male,18-29,hs,77520,0.601716772
22,white,male,18-29,some college,70350,0.601716772
22,white,male,18-29,4-year college,28059,0.601716772
22,white,male,18-29,post-grad,4969,0.601716772
22,white,male,30-39,no hs,18507,0.601716772
22,white,male,30-39,hs,56758,0.601716772
22,white,male,30-39,some college,50499,0.601716772
22,white,male,30-39,4-year college,38039,0.601716772
22,white,male,30-39,post-grad,16734,0.601716772
22,white,male,40-49,no hs,18622,0.601716772
22,white,male,40-49,hs,53111,0.601716772
22,white,male,40-49,some college,46146,0.601716772
22,white,male,40-49,4-year college,32736,0.601716772
22,white,male,40-49,post-grad,16191,0.601716772
22,white,male,50-59,no hs,24935,0.601716772
22,white,male,50-59,hs,64117,0.601716772
22,white,male,50-59,some college,46229,0.601716772
22,white,male,50-59,4-year college,31002,0.601716772
22,white,male,50-59,post-grad,15608,0.601716772
22,white,male,60-69,no hs,21115,0.601716772
22,white,male,60-69,hs,63297,0.601716772
22,white,male,60-69,some college,44529,0.601716772
22,white,male,60-69,4-year college,30349,0.601716772
22,white,male,60-69,post-grad,16896,0.601716772
22,white,male,70+,no hs,19684,0.601716772
22,white,male,70+,hs,49036,0.601716772
22,white,male,70+,some college,38540,0.601716772
22,white,male,70+,4-year college,25527,0.601716772
22,white,male,70+,post-grad,22094,0.601716772
22,black,female,18-29,no hs,14884,0.601716772
22,black,female,18-29,hs,50011,0.601716772
22,black,female,18-29,some college,56562,0.601716772
22,black,female,18-29,4-year college,12597,0.601716772
22,black,female,18-29,post-grad,3508,0.601716772
22,black,female,30-39,no hs,12767,0.601716772
22,black,female,30-39,hs,31559,0.601716772
22,black,female,30-39,some college,36730,0.601716772
22,black,female,30-39,4-year college,14678,0.601716772
22,black,female,30-39,post-grad,12345,0.601716772
22,black,female,40-49,no hs,10343,0.601716772
22,black,female,40-49,hs,28755,0.601716772
22,black,female,40-49,some college,29166,0.601716772
22,black,female,40-49,4-year college,10496,0.601716772
22,black,female,40-49,post-grad,9185,0.601716772
22,black,female,50-59,no hs,15021,0.601716772
22,black,female,50-59,hs,31429,0.601716772
22,black,female,50-59,some college,27419,0.601716772
22,black,female,50-59,4-year college,10181,0.601716772
22,black,female,50-59,post-grad,6762,0.601716772
22,black,female,60-69,no hs,12789,0.601716772
22,black,female,60-69,hs,29173,0.601716772
22,black,female,60-69,some college,26226,0.601716772
22,black,female,60-69,4-year college,9739,0.601716772
22,black,female,60-69,post-grad,5803,0.601716772
22,black,female,70+,no hs,20219,0.601716772
22,black,female,70+,hs,23079,0.601716772
